group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Match Rating Approach,,,,,26635364.0,ns,16756
Match Rating Approach,,,,,26331871.0,ns,16827
Match Rating Approach,,,,,26490760.0,ns,16898
Match Rating Approach,,,,,27274041.0,ns,16969
Match Rating Approach,,,,,26733306.0,ns,17040
Match Rating Approach,,,,,26903009.0,ns,17111
Match Rating Approach,,,,,26846971.0,ns,17182
Match Rating Approach,,,,,27126261.0,ns,17253
Match Rating Approach,,,,,27164472.0,ns,17324
Match Rating Approach,,,,,27152510.0,ns,17395
Match Rating Approach,,,,,27397166.0,ns,17466
Match Rating Approach,,,,,27153798.0,ns,17537
Match Rating Approach,,,,,28104320.0,ns,17608
Match Rating Approach,,,,,28394910.0,ns,17679
Match Rating Approach,,,,,27562118.0,ns,17750
Match Rating Approach,,,,,28335737.0,ns,17821
Match Rating Approach,,,,,27884085.0,ns,17892
Match Rating Approach,,,,,28051220.0,ns,17963
Match Rating Approach,,,,,28327330.0,ns,18034
Match Rating Approach,,,,,28170959.0,ns,18105
Match Rating Approach,,,,,28401905.0,ns,18176
Match Rating Approach,,,,,30653479.0,ns,18247
Match Rating Approach,,,,,28461779.0,ns,18318
Match Rating Approach,,,,,28811610.0,ns,18389
Match Rating Approach,,,,,28820261.0,ns,18460
Match Rating Approach,,,,,28886259.0,ns,18531
Match Rating Approach,,,,,29255718.0,ns,18602
Match Rating Approach,,,,,28870054.0,ns,18673
Match Rating Approach,,,,,29325093.0,ns,18744
Match Rating Approach,,,,,28962062.0,ns,18815
Match Rating Approach,,,,,29992325.0,ns,18886
Match Rating Approach,,,,,29203435.0,ns,18957
Match Rating Approach,,,,,29606978.0,ns,19028
Match Rating Approach,,,,,31054615.0,ns,19099
Match Rating Approach,,,,,30049188.0,ns,19170
Match Rating Approach,,,,,30902838.0,ns,19241
Match Rating Approach,,,,,29821184.0,ns,19312
Match Rating Approach,,,,,30533081.0,ns,19383
Match Rating Approach,,,,,30744718.0,ns,19454
Match Rating Approach,,,,,30451313.0,ns,19525
Match Rating Approach,,,,,30969300.0,ns,19596
Match Rating Approach,,,,,30442427.0,ns,19667
Match Rating Approach,,,,,31060329.0,ns,19738
Match Rating Approach,,,,,30857561.0,ns,19809
Match Rating Approach,,,,,30770230.0,ns,19880
Match Rating Approach,,,,,31535010.0,ns,19951
Match Rating Approach,,,,,31770511.0,ns,20022
Match Rating Approach,,,,,31376199.0,ns,20093
Match Rating Approach,,,,,31496050.0,ns,20164
Match Rating Approach,,,,,31512312.0,ns,20235
Match Rating Approach,,,,,31375819.0,ns,20306
Match Rating Approach,,,,,31736694.0,ns,20377
Match Rating Approach,,,,,31968263.0,ns,20448
Match Rating Approach,,,,,32259246.0,ns,20519
Match Rating Approach,,,,,32042888.0,ns,20590
Match Rating Approach,,,,,31964889.0,ns,20661
Match Rating Approach,,,,,32178774.0,ns,20732
Match Rating Approach,,,,,32309837.0,ns,20803
Match Rating Approach,,,,,32609951.0,ns,20874
Match Rating Approach,,,,,33103167.0,ns,20945
Match Rating Approach,,,,,32619787.0,ns,21016
Match Rating Approach,,,,,32845143.0,ns,21087
Match Rating Approach,,,,,32869673.0,ns,21158
Match Rating Approach,,,,,33124916.0,ns,21229
Match Rating Approach,,,,,32861161.0,ns,21300
