group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Caverphone 2,,,,,11067472.0,ns,4116
Caverphone 2,,,,,11104820.0,ns,4158
Caverphone 2,,,,,11077627.0,ns,4200
Caverphone 2,,,,,11387413.0,ns,4242
Caverphone 2,,,,,11429918.0,ns,4284
Caverphone 2,,,,,11252359.0,ns,4326
Caverphone 2,,,,,11629408.0,ns,4368
Caverphone 2,,,,,11628870.0,ns,4410
Caverphone 2,,,,,11647156.0,ns,4452
Caverphone 2,,,,,11905675.0,ns,4494
Caverphone 2,,,,,12193803.0,ns,4536
Caverphone 2,,,,,12602213.0,ns,4578
Caverphone 2,,,,,12778987.0,ns,4620
Caverphone 2,,,,,12540104.0,ns,4662
Caverphone 2,,,,,12361240.0,ns,4704
Caverphone 2,,,,,12672968.0,ns,4746
Caverphone 2,,,,,12438061.0,ns,4788
Caverphone 2,,,,,12829530.0,ns,4830
Caverphone 2,,,,,12763908.0,ns,4872
Caverphone 2,,,,,12905199.0,ns,4914
Caverphone 2,,,,,13253907.0,ns,4956
Caverphone 2,,,,,13116530.0,ns,4998
Caverphone 2,,,,,13174637.0,ns,5040
Caverphone 2,,,,,13510695.0,ns,5082
Caverphone 2,,,,,13458106.0,ns,5124
Caverphone 2,,,,,14005306.0,ns,5166
Caverphone 2,,,,,13716914.0,ns,5208
Caverphone 2,,,,,14060010.0,ns,5250
Caverphone 2,,,,,14312653.0,ns,5292
Caverphone 2,,,,,13862587.0,ns,5334
Caverphone 2,,,,,13810422.0,ns,5376
Caverphone 2,,,,,14449237.0,ns,5418
Caverphone 2,,,,,14374916.0,ns,5460
Caverphone 2,,,,,14234222.0,ns,5502
Caverphone 2,,,,,14467018.0,ns,5544
Caverphone 2,,,,,14723687.0,ns,5586
Caverphone 2,,,,,15153744.0,ns,5628
Caverphone 2,,,,,15030988.0,ns,5670
Caverphone 2,,,,,15328479.0,ns,5712
Caverphone 2,,,,,15243596.0,ns,5754
Caverphone 2,,,,,15384967.0,ns,5796
Caverphone 2,,,,,15548351.0,ns,5838
Caverphone 2,,,,,15360845.0,ns,5880
Caverphone 2,,,,,15591635.0,ns,5922
Caverphone 2,,,,,15388952.0,ns,5964
Caverphone 2,,,,,15718423.0,ns,6006
Caverphone 2,,,,,15905241.0,ns,6048
Caverphone 2,,,,,16122309.0,ns,6090
Caverphone 2,,,,,16077516.0,ns,6132
Caverphone 2,,,,,16114652.0,ns,6174
Caverphone 2,,,,,16132801.0,ns,6216
Caverphone 2,,,,,16020259.0,ns,6258
Caverphone 2,,,,,16562628.0,ns,6300
Caverphone 2,,,,,16383716.0,ns,6342
Caverphone 2,,,,,16836904.0,ns,6384
Caverphone 2,,,,,16537410.0,ns,6426
Caverphone 2,,,,,16844360.0,ns,6468
Caverphone 2,,,,,17295658.0,ns,6510
Caverphone 2,,,,,17032854.0,ns,6552
Caverphone 2,,,,,16961021.0,ns,6594
Caverphone 2,,,,,17068375.0,ns,6636
Caverphone 2,,,,,17419720.0,ns,6678
Caverphone 2,,,,,17745298.0,ns,6720
Caverphone 2,,,,,17763314.0,ns,6762
Caverphone 2,,,,,17885160.0,ns,6804
Caverphone 2,,,,,18189001.0,ns,6846
Caverphone 2,,,,,18234709.0,ns,6888
Caverphone 2,,,,,18431701.0,ns,6930
Caverphone 2,,,,,18207952.0,ns,6972
Caverphone 2,,,,,19208641.0,ns,7014
Caverphone 2,,,,,18393874.0,ns,7056
Caverphone 2,,,,,18941094.0,ns,7098
Caverphone 2,,,,,19047230.0,ns,7140
Caverphone 2,,,,,19008086.0,ns,7182
Caverphone 2,,,,,19436268.0,ns,7224
Caverphone 2,,,,,19221974.0,ns,7266
Caverphone 2,,,,,19314819.0,ns,7308
Caverphone 2,,,,,19457094.0,ns,7350
Caverphone 2,,,,,19686846.0,ns,7392
Caverphone 2,,,,,19830941.0,ns,7434
Caverphone 2,,,,,19250716.0,ns,7476
Caverphone 2,,,,,19801718.0,ns,7518
Caverphone 2,,,,,20018912.0,ns,7560
Caverphone 2,,,,,19777410.0,ns,7602
Caverphone 2,,,,,19727331.0,ns,7644
Caverphone 2,,,,,20332845.0,ns,7686
Caverphone 2,,,,,20965196.0,ns,7728
Caverphone 2,,,,,20145853.0,ns,7770
Caverphone 2,,,,,20478526.0,ns,7812
Caverphone 2,,,,,20569588.0,ns,7854
Caverphone 2,,,,,20177141.0,ns,7896
Caverphone 2,,,,,20799760.0,ns,7938
Caverphone 2,,,,,21186945.0,ns,7980
Caverphone 2,,,,,20965472.0,ns,8022
Caverphone 2,,,,,21517445.0,ns,8064
Caverphone 2,,,,,21767596.0,ns,8106
Caverphone 2,,,,,21445175.0,ns,8148
Caverphone 2,,,,,21765854.0,ns,8190
Caverphone 2,,,,,21592701.0,ns,8232
Caverphone 2,,,,,21812393.0,ns,8274
Caverphone 2,,,,,21923880.0,ns,8316
Caverphone 2,,,,,21742210.0,ns,8358
Caverphone 2,,,,,22023741.0,ns,8400
Caverphone 2,,,,,22264781.0,ns,8442
Caverphone 2,,,,,22262391.0,ns,8484
Caverphone 2,,,,,22320599.0,ns,8526
Caverphone 2,,,,,22653865.0,ns,8568
Caverphone 2,,,,,22907338.0,ns,8610
Caverphone 2,,,,,22681975.0,ns,8652
Caverphone 2,,,,,23030052.0,ns,8694
Caverphone 2,,,,,22803798.0,ns,8736
Caverphone 2,,,,,23224500.0,ns,8778
Caverphone 2,,,,,22750685.0,ns,8820
Caverphone 2,,,,,22851998.0,ns,8862
Caverphone 2,,,,,23182833.0,ns,8904
Caverphone 2,,,,,23189852.0,ns,8946
Caverphone 2,,,,,22973887.0,ns,8988
Caverphone 2,,,,,23469499.0,ns,9030
Caverphone 2,,,,,23389299.0,ns,9072
Caverphone 2,,,,,23842712.0,ns,9114
Caverphone 2,,,,,23690488.0,ns,9156
Caverphone 2,,,,,23971070.0,ns,9198
Caverphone 2,,,,,24316059.0,ns,9240
Caverphone 2,,,,,24201089.0,ns,9282
Caverphone 2,,,,,24245326.0,ns,9324
Caverphone 2,,,,,24387725.0,ns,9366
Caverphone 2,,,,,24577608.0,ns,9408
Caverphone 2,,,,,24458859.0,ns,9450
Caverphone 2,,,,,24631449.0,ns,9492
Caverphone 2,,,,,25035034.0,ns,9534
Caverphone 2,,,,,25136473.0,ns,9576
Caverphone 2,,,,,25328462.0,ns,9618
Caverphone 2,,,,,24853288.0,ns,9660
Caverphone 2,,,,,25814442.0,ns,9702
Caverphone 2,,,,,25200529.0,ns,9744
Caverphone 2,,,,,25807051.0,ns,9786
Caverphone 2,,,,,25654616.0,ns,9828
Caverphone 2,,,,,25654126.0,ns,9870
Caverphone 2,,,,,25892178.0,ns,9912
Caverphone 2,,,,,25649754.0,ns,9954
Caverphone 2,,,,,26196257.0,ns,9996
Caverphone 2,,,,,26418689.0,ns,10038
Caverphone 2,,,,,26191646.0,ns,10080
Caverphone 2,,,,,26548905.0,ns,10122
Caverphone 2,,,,,26313812.0,ns,10164
Caverphone 2,,,,,28252763.0,ns,10206
Caverphone 2,,,,,27127498.0,ns,10248
Caverphone 2,,,,,27189851.0,ns,10290
Caverphone 2,,,,,27824463.0,ns,10332
Caverphone 2,,,,,27292740.0,ns,10374
Caverphone 2,,,,,27592412.0,ns,10416
Caverphone 2,,,,,27765284.0,ns,10458
Caverphone 2,,,,,27574527.0,ns,10500
Caverphone 2,,,,,27264581.0,ns,10542
Caverphone 2,,,,,27779587.0,ns,10584
Caverphone 2,,,,,27409726.0,ns,10626
Caverphone 2,,,,,27604922.0,ns,10668
Caverphone 2,,,,,28420440.0,ns,10710
Caverphone 2,,,,,28243538.0,ns,10752
Caverphone 2,,,,,28191884.0,ns,10794
Caverphone 2,,,,,27980712.0,ns,10836
Caverphone 2,,,,,28479576.0,ns,10878
Caverphone 2,,,,,28320050.0,ns,10920
Caverphone 2,,,,,28345946.0,ns,10962
Caverphone 2,,,,,29203828.0,ns,11004
Caverphone 2,,,,,28915153.0,ns,11046
Caverphone 2,,,,,29053461.0,ns,11088
Caverphone 2,,,,,28941977.0,ns,11130
Caverphone 2,,,,,29864013.0,ns,11172
Caverphone 2,,,,,29904910.0,ns,11214
Caverphone 2,,,,,29947021.0,ns,11256
Caverphone 2,,,,,29549390.0,ns,11298
Caverphone 2,,,,,29377265.0,ns,11340
Caverphone 2,,,,,29954285.0,ns,11382
Caverphone 2,,,,,29713327.0,ns,11424
Caverphone 2,,,,,30254243.0,ns,11466
Caverphone 2,,,,,29058911.0,ns,11508
Caverphone 2,,,,,29893403.0,ns,11550
Caverphone 2,,,,,29924659.0,ns,11592
Caverphone 2,,,,,30455385.0,ns,11634
Caverphone 2,,,,,29998622.0,ns,11676
Caverphone 2,,,,,30203042.0,ns,11718
Caverphone 2,,,,,30226398.0,ns,11760
Caverphone 2,,,,,30435134.0,ns,11802
Caverphone 2,,,,,30797192.0,ns,11844
Caverphone 2,,,,,30462791.0,ns,11886
Caverphone 2,,,,,30683295.0,ns,11928
Caverphone 2,,,,,30849077.0,ns,11970
Caverphone 2,,,,,31565286.0,ns,12012
Caverphone 2,,,,,30814156.0,ns,12054
Caverphone 2,,,,,31675466.0,ns,12096
Caverphone 2,,,,,31886609.0,ns,12138
Caverphone 2,,,,,31317190.0,ns,12180
Caverphone 2,,,,,31520848.0,ns,12222
Caverphone 2,,,,,31765414.0,ns,12264
Caverphone 2,,,,,31872489.0,ns,12306
Caverphone 2,,,,,31920765.0,ns,12348
Caverphone 2,,,,,32382294.0,ns,12390
Caverphone 2,,,,,32254395.0,ns,12432
Caverphone 2,,,,,32212573.0,ns,12474
Caverphone 2,,,,,32434116.0,ns,12516
Caverphone 2,,,,,32940800.0,ns,12558
Caverphone 2,,,,,32523605.0,ns,12600
