group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Daitch Mokotoff Soundex (soundex),,,,,18555495.0,ns,6012
Daitch Mokotoff Soundex (soundex),,,,,18668790.0,ns,6048
Daitch Mokotoff Soundex (soundex),,,,,18713712.0,ns,6084
Daitch Mokotoff Soundex (soundex),,,,,18666008.0,ns,6120
Daitch Mokotoff Soundex (soundex),,,,,18626943.0,ns,6156
Daitch Mokotoff Soundex (soundex),,,,,18757006.0,ns,6192
Daitch Mokotoff Soundex (soundex),,,,,18966238.0,ns,6228
Daitch Mokotoff Soundex (soundex),,,,,19092698.0,ns,6264
Daitch Mokotoff Soundex (soundex),,,,,19194165.0,ns,6300
Daitch Mokotoff Soundex (soundex),,,,,18935599.0,ns,6336
Daitch Mokotoff Soundex (soundex),,,,,19627543.0,ns,6372
Daitch Mokotoff Soundex (soundex),,,,,19437711.0,ns,6408
Daitch Mokotoff Soundex (soundex),,,,,19654408.0,ns,6444
Daitch Mokotoff Soundex (soundex),,,,,19666954.0,ns,6480
Daitch Mokotoff Soundex (soundex),,,,,19821146.0,ns,6516
Daitch Mokotoff Soundex (soundex),,,,,19934308.0,ns,6552
Daitch Mokotoff Soundex (soundex),,,,,20079450.0,ns,6588
Daitch Mokotoff Soundex (soundex),,,,,20352886.0,ns,6624
Daitch Mokotoff Soundex (soundex),,,,,20448161.0,ns,6660
Daitch Mokotoff Soundex (soundex),,,,,20176430.0,ns,6696
Daitch Mokotoff Soundex (soundex),,,,,20444916.0,ns,6732
Daitch Mokotoff Soundex (soundex),,,,,20753306.0,ns,6768
Daitch Mokotoff Soundex (soundex),,,,,20536460.0,ns,6804
Daitch Mokotoff Soundex (soundex),,,,,20822587.0,ns,6840
Daitch Mokotoff Soundex (soundex),,,,,21185670.0,ns,6876
Daitch Mokotoff Soundex (soundex),,,,,21310998.0,ns,6912
Daitch Mokotoff Soundex (soundex),,,,,21527281.0,ns,6948
Daitch Mokotoff Soundex (soundex),,,,,21680816.0,ns,6984
Daitch Mokotoff Soundex (soundex),,,,,21123629.0,ns,7020
Daitch Mokotoff Soundex (soundex),,,,,21834366.0,ns,7056
Daitch Mokotoff Soundex (soundex),,,,,21537222.0,ns,7092
Daitch Mokotoff Soundex (soundex),,,,,21614151.0,ns,7128
Daitch Mokotoff Soundex (soundex),,,,,22696105.0,ns,7164
Daitch Mokotoff Soundex (soundex),,,,,22119782.0,ns,7200
Daitch Mokotoff Soundex (soundex),,,,,21961596.0,ns,7236
Daitch Mokotoff Soundex (soundex),,,,,22118754.0,ns,7272
Daitch Mokotoff Soundex (soundex),,,,,22388689.0,ns,7308
Daitch Mokotoff Soundex (soundex),,,,,22535668.0,ns,7344
Daitch Mokotoff Soundex (soundex),,,,,22587714.0,ns,7380
Daitch Mokotoff Soundex (soundex),,,,,22508868.0,ns,7416
Daitch Mokotoff Soundex (soundex),,,,,22700570.0,ns,7452
Daitch Mokotoff Soundex (soundex),,,,,22721294.0,ns,7488
Daitch Mokotoff Soundex (soundex),,,,,22886833.0,ns,7524
Daitch Mokotoff Soundex (soundex),,,,,23011413.0,ns,7560
Daitch Mokotoff Soundex (soundex),,,,,23053570.0,ns,7596
Daitch Mokotoff Soundex (soundex),,,,,23131854.0,ns,7632
Daitch Mokotoff Soundex (soundex),,,,,23277155.0,ns,7668
Daitch Mokotoff Soundex (soundex),,,,,22921497.0,ns,7704
Daitch Mokotoff Soundex (soundex),,,,,23426538.0,ns,7740
Daitch Mokotoff Soundex (soundex),,,,,24025664.0,ns,7776
Daitch Mokotoff Soundex (soundex),,,,,23314125.0,ns,7812
Daitch Mokotoff Soundex (soundex),,,,,23810617.0,ns,7848
Daitch Mokotoff Soundex (soundex),,,,,23694080.0,ns,7884
Daitch Mokotoff Soundex (soundex),,,,,24215285.0,ns,7920
Daitch Mokotoff Soundex (soundex),,,,,24288178.0,ns,7956
Daitch Mokotoff Soundex (soundex),,,,,24248692.0,ns,7992
Daitch Mokotoff Soundex (soundex),,,,,25204766.0,ns,8028
Daitch Mokotoff Soundex (soundex),,,,,24562795.0,ns,8064
Daitch Mokotoff Soundex (soundex),,,,,24742261.0,ns,8100
Daitch Mokotoff Soundex (soundex),,,,,24962834.0,ns,8136
Daitch Mokotoff Soundex (soundex),,,,,24927412.0,ns,8172
Daitch Mokotoff Soundex (soundex),,,,,24965151.0,ns,8208
Daitch Mokotoff Soundex (soundex),,,,,25694648.0,ns,8244
Daitch Mokotoff Soundex (soundex),,,,,25211577.0,ns,8280
Daitch Mokotoff Soundex (soundex),,,,,24939474.0,ns,8316
Daitch Mokotoff Soundex (soundex),,,,,25341692.0,ns,8352
Daitch Mokotoff Soundex (soundex),,,,,25624901.0,ns,8388
Daitch Mokotoff Soundex (soundex),,,,,25879482.0,ns,8424
Daitch Mokotoff Soundex (soundex),,,,,25625344.0,ns,8460
Daitch Mokotoff Soundex (soundex),,,,,26196991.0,ns,8496
Daitch Mokotoff Soundex (soundex),,,,,26187329.0,ns,8532
Daitch Mokotoff Soundex (soundex),,,,,26181771.0,ns,8568
Daitch Mokotoff Soundex (soundex),,,,,26066373.0,ns,8604
Daitch Mokotoff Soundex (soundex),,,,,26626784.0,ns,8640
Daitch Mokotoff Soundex (soundex),,,,,26495470.0,ns,8676
Daitch Mokotoff Soundex (soundex),,,,,26771002.0,ns,8712
Daitch Mokotoff Soundex (soundex),,,,,26652292.0,ns,8748
Daitch Mokotoff Soundex (soundex),,,,,26798389.0,ns,8784
Daitch Mokotoff Soundex (soundex),,,,,26796290.0,ns,8820
Daitch Mokotoff Soundex (soundex),,,,,27227607.0,ns,8856
Daitch Mokotoff Soundex (soundex),,,,,27166149.0,ns,8892
Daitch Mokotoff Soundex (soundex),,,,,26849843.0,ns,8928
Daitch Mokotoff Soundex (soundex),,,,,27074694.0,ns,8964
Daitch Mokotoff Soundex (soundex),,,,,27399396.0,ns,9000
Daitch Mokotoff Soundex (soundex),,,,,27505309.0,ns,9036
Daitch Mokotoff Soundex (soundex),,,,,27541576.0,ns,9072
Daitch Mokotoff Soundex (soundex),,,,,27667398.0,ns,9108
Daitch Mokotoff Soundex (soundex),,,,,28353995.0,ns,9144
Daitch Mokotoff Soundex (soundex),,,,,28149222.0,ns,9180
Daitch Mokotoff Soundex (soundex),,,,,28166337.0,ns,9216
Daitch Mokotoff Soundex (soundex),,,,,28533113.0,ns,9252
Daitch Mokotoff Soundex (soundex),,,,,28541255.0,ns,9288
Daitch Mokotoff Soundex (soundex),,,,,28571557.0,ns,9324
Daitch Mokotoff Soundex (soundex),,,,,28484008.0,ns,9360
Daitch Mokotoff Soundex (soundex),,,,,29007938.0,ns,9396
Daitch Mokotoff Soundex (soundex),,,,,28972185.0,ns,9432
Daitch Mokotoff Soundex (soundex),,,,,29205251.0,ns,9468
Daitch Mokotoff Soundex (soundex),,,,,28825141.0,ns,9504
Daitch Mokotoff Soundex (soundex),,,,,29042104.0,ns,9540
Daitch Mokotoff Soundex (soundex),,,,,29631004.0,ns,9576
Daitch Mokotoff Soundex (soundex),,,,,29779566.0,ns,9612
Daitch Mokotoff Soundex (soundex),,,,,29634745.0,ns,9648
Daitch Mokotoff Soundex (soundex),,,,,29229403.0,ns,9684
Daitch Mokotoff Soundex (soundex),,,,,29158037.0,ns,9720
Daitch Mokotoff Soundex (soundex),,,,,29638707.0,ns,9756
Daitch Mokotoff Soundex (soundex),,,,,29953451.0,ns,9792
Daitch Mokotoff Soundex (soundex),,,,,29833312.0,ns,9828
Daitch Mokotoff Soundex (soundex),,,,,29831659.0,ns,9864
Daitch Mokotoff Soundex (soundex),,,,,30359889.0,ns,9900
Daitch Mokotoff Soundex (soundex),,,,,30768623.0,ns,9936
Daitch Mokotoff Soundex (soundex),,,,,30578878.0,ns,9972
Daitch Mokotoff Soundex (soundex),,,,,30045361.0,ns,10008
Daitch Mokotoff Soundex (soundex),,,,,30777179.0,ns,10044
Daitch Mokotoff Soundex (soundex),,,,,30942860.0,ns,10080
Daitch Mokotoff Soundex (soundex),,,,,31166068.0,ns,10116
Daitch Mokotoff Soundex (soundex),,,,,30338806.0,ns,10152
Daitch Mokotoff Soundex (soundex),,,,,30073610.0,ns,10188
Daitch Mokotoff Soundex (soundex),,,,,31132867.0,ns,10224
Daitch Mokotoff Soundex (soundex),,,,,30952523.0,ns,10260
Daitch Mokotoff Soundex (soundex),,,,,30585382.0,ns,10296
Daitch Mokotoff Soundex (soundex),,,,,30859671.0,ns,10332
Daitch Mokotoff Soundex (soundex),,,,,31574451.0,ns,10368
Daitch Mokotoff Soundex (soundex),,,,,31279071.0,ns,10404
Daitch Mokotoff Soundex (soundex),,,,,31183899.0,ns,10440
Daitch Mokotoff Soundex (soundex),,,,,31888150.0,ns,10476
Daitch Mokotoff Soundex (soundex),,,,,31937043.0,ns,10512
Daitch Mokotoff Soundex (soundex),,,,,31392877.0,ns,10548
Daitch Mokotoff Soundex (soundex),,,,,31977940.0,ns,10584
Daitch Mokotoff Soundex (soundex),,,,,31520771.0,ns,10620
Daitch Mokotoff Soundex (soundex),,,,,31962897.0,ns,10656
Daitch Mokotoff Soundex (soundex),,,,,31947247.0,ns,10692
Daitch Mokotoff Soundex (soundex),,,,,31583383.0,ns,10728
Daitch Mokotoff Soundex (soundex),,,,,31149712.0,ns,10764
Daitch Mokotoff Soundex (soundex),,,,,32089462.0,ns,10800
