group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Match Rating Approach,,,,,31571408.0,ns,17568
Match Rating Approach,,,,,31498894.0,ns,17629
Match Rating Approach,,,,,32085614.0,ns,17690
Match Rating Approach,,,,,31875310.0,ns,17751
Match Rating Approach,,,,,32230083.0,ns,17812
Match Rating Approach,,,,,31691144.0,ns,17873
Match Rating Approach,,,,,31817468.0,ns,17934
Match Rating Approach,,,,,32030603.0,ns,17995
Match Rating Approach,,,,,32197046.0,ns,18056
Match Rating Approach,,,,,31605466.0,ns,18117
Match Rating Approach,,,,,32724700.0,ns,18178
Match Rating Approach,,,,,33053218.0,ns,18239
Match Rating Approach,,,,,33474186.0,ns,18300
