group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Double Metaphone,,,,,28992576.0,ns,60342
Double Metaphone,,,,,29635466.0,ns,60568
Double Metaphone,,,,,29939718.0,ns,60794
Double Metaphone,,,,,29322362.0,ns,61020
Double Metaphone,,,,,30066201.0,ns,61246
Double Metaphone,,,,,29945797.0,ns,61472
Double Metaphone,,,,,30200980.0,ns,61698
Double Metaphone,,,,,30184331.0,ns,61924
Double Metaphone,,,,,30512773.0,ns,62150
Double Metaphone,,,,,30411846.0,ns,62376
Double Metaphone,,,,,30344815.0,ns,62602
Double Metaphone,,,,,30555157.0,ns,62828
Double Metaphone,,,,,30710714.0,ns,63054
Double Metaphone,,,,,31165442.0,ns,63280
Double Metaphone,,,,,30429557.0,ns,63506
Double Metaphone,,,,,30910216.0,ns,63732
Double Metaphone,,,,,31388976.0,ns,63958
Double Metaphone,,,,,31697036.0,ns,64184
Double Metaphone,,,,,31403988.0,ns,64410
Double Metaphone,,,,,31959052.0,ns,64636
Double Metaphone,,,,,30926629.0,ns,64862
Double Metaphone,,,,,32406088.0,ns,65088
Double Metaphone,,,,,31787376.0,ns,65314
Double Metaphone,,,,,32417981.0,ns,65540
Double Metaphone,,,,,32183445.0,ns,65766
Double Metaphone,,,,,31451094.0,ns,65992
Double Metaphone,,,,,32120279.0,ns,66218
Double Metaphone,,,,,32510679.0,ns,66444
Double Metaphone,,,,,31944070.0,ns,66670
Double Metaphone,,,,,32744641.0,ns,66896
Double Metaphone,,,,,31634350.0,ns,67122
Double Metaphone,,,,,32451761.0,ns,67348
Double Metaphone,,,,,32516056.0,ns,67574
Double Metaphone,,,,,32405199.0,ns,67800
