group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Cologne,,,,,22391157.0,ns,105060
Cologne,,,,,22720443.0,ns,105570
Cologne,,,,,22658756.0,ns,106080
Cologne,,,,,23194669.0,ns,106590
Cologne,,,,,22973822.0,ns,107100
Cologne,,,,,22705263.0,ns,107610
Cologne,,,,,23315357.0,ns,108120
Cologne,,,,,23221572.0,ns,108630
Cologne,,,,,23204012.0,ns,109140
Cologne,,,,,23477336.0,ns,109650
Cologne,,,,,23609868.0,ns,110160
Cologne,,,,,23613572.0,ns,110670
Cologne,,,,,23571389.0,ns,111180
Cologne,,,,,23983586.0,ns,111690
Cologne,,,,,23724751.0,ns,112200
Cologne,,,,,23771793.0,ns,112710
Cologne,,,,,24207227.0,ns,113220
Cologne,,,,,24170419.0,ns,113730
Cologne,,,,,23892445.0,ns,114240
Cologne,,,,,24665423.0,ns,114750
Cologne,,,,,24481727.0,ns,115260
Cologne,,,,,24765504.0,ns,115770
Cologne,,,,,25007737.0,ns,116280
Cologne,,,,,25093683.0,ns,116790
Cologne,,,,,25233682.0,ns,117300
Cologne,,,,,24982868.0,ns,117810
Cologne,,,,,24996307.0,ns,118320
Cologne,,,,,25951607.0,ns,118830
Cologne,,,,,25138421.0,ns,119340
Cologne,,,,,26012513.0,ns,119850
Cologne,,,,,25606788.0,ns,120360
Cologne,,,,,25882732.0,ns,120870
Cologne,,,,,26045070.0,ns,121380
Cologne,,,,,25617522.0,ns,121890
Cologne,,,,,26018070.0,ns,122400
Cologne,,,,,25732558.0,ns,122910
Cologne,,,,,26347767.0,ns,123420
Cologne,,,,,26310795.0,ns,123930
Cologne,,,,,26833139.0,ns,124440
Cologne,,,,,26828761.0,ns,124950
Cologne,,,,,26687284.0,ns,125460
Cologne,,,,,26920219.0,ns,125970
Cologne,,,,,26914914.0,ns,126480
Cologne,,,,,27270141.0,ns,126990
Cologne,,,,,26862667.0,ns,127500
Cologne,,,,,27206918.0,ns,128010
Cologne,,,,,27811845.0,ns,128520
Cologne,,,,,27956998.0,ns,129030
Cologne,,,,,27590543.0,ns,129540
Cologne,,,,,27653515.0,ns,130050
Cologne,,,,,27177087.0,ns,130560
Cologne,,,,,28534220.0,ns,131070
Cologne,,,,,27533774.0,ns,131580
Cologne,,,,,27524005.0,ns,132090
Cologne,,,,,28051738.0,ns,132600
Cologne,,,,,28540708.0,ns,133110
Cologne,,,,,28303404.0,ns,133620
Cologne,,,,,28162165.0,ns,134130
Cologne,,,,,29210266.0,ns,134640
Cologne,,,,,28457803.0,ns,135150
Cologne,,,,,28951802.0,ns,135660
Cologne,,,,,28776266.0,ns,136170
Cologne,,,,,29384219.0,ns,136680
Cologne,,,,,28939730.0,ns,137190
Cologne,,,,,29176869.0,ns,137700
Cologne,,,,,29647801.0,ns,138210
Cologne,,,,,29515020.0,ns,138720
Cologne,,,,,29379666.0,ns,139230
Cologne,,,,,29795791.0,ns,139740
Cologne,,,,,29782236.0,ns,140250
Cologne,,,,,30006048.0,ns,140760
Cologne,,,,,30917917.0,ns,141270
Cologne,,,,,30183916.0,ns,141780
Cologne,,,,,30164893.0,ns,142290
Cologne,,,,,30294031.0,ns,142800
Cologne,,,,,30397567.0,ns,143310
Cologne,,,,,30614817.0,ns,143820
Cologne,,,,,30784200.0,ns,144330
Cologne,,,,,30979995.0,ns,144840
Cologne,,,,,30575660.0,ns,145350
Cologne,,,,,31504696.0,ns,145860
Cologne,,,,,31138482.0,ns,146370
Cologne,,,,,31538240.0,ns,146880
Cologne,,,,,31332325.0,ns,147390
Cologne,,,,,31869561.0,ns,147900
Cologne,,,,,32244673.0,ns,148410
Cologne,,,,,32331801.0,ns,148920
Cologne,,,,,32321132.0,ns,149430
Cologne,,,,,32137720.0,ns,149940
Cologne,,,,,31926446.0,ns,150450
Cologne,,,,,31638659.0,ns,150960
Cologne,,,,,31922915.0,ns,151470
Cologne,,,,,32358353.0,ns,151980
Cologne,,,,,32386457.0,ns,152490
Cologne,,,,,32442593.0,ns,153000
