group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Refined Soundex,,,,,24595624.0,ns,35168
Refined Soundex,,,,,25029366.0,ns,35325
Refined Soundex,,,,,24353358.0,ns,35482
Refined Soundex,,,,,25266160.0,ns,35639
Refined Soundex,,,,,25563053.0,ns,35796
Refined Soundex,,,,,24997516.0,ns,35953
Refined Soundex,,,,,25437597.0,ns,36110
Refined Soundex,,,,,24686820.0,ns,36267
Refined Soundex,,,,,25069680.0,ns,36424
Refined Soundex,,,,,25786444.0,ns,36581
Refined Soundex,,,,,25286445.0,ns,36738
Refined Soundex,,,,,26697786.0,ns,36895
Refined Soundex,,,,,26451234.0,ns,37052
Refined Soundex,,,,,25565856.0,ns,37209
Refined Soundex,,,,,26185437.0,ns,37366
Refined Soundex,,,,,25854732.0,ns,37523
Refined Soundex,,,,,26618620.0,ns,37680
Refined Soundex,,,,,26886676.0,ns,37837
Refined Soundex,,,,,26668353.0,ns,37994
Refined Soundex,,,,,28435618.0,ns,38151
Refined Soundex,,,,,28719757.0,ns,38308
Refined Soundex,,,,,27370673.0,ns,38465
Refined Soundex,,,,,27706527.0,ns,38622
Refined Soundex,,,,,27413422.0,ns,38779
Refined Soundex,,,,,27424238.0,ns,38936
Refined Soundex,,,,,27404008.0,ns,39093
Refined Soundex,,,,,27550432.0,ns,39250
Refined Soundex,,,,,27884515.0,ns,39407
Refined Soundex,,,,,27638236.0,ns,39564
Refined Soundex,,,,,27182369.0,ns,39721
Refined Soundex,,,,,28094987.0,ns,39878
Refined Soundex,,,,,27904485.0,ns,40035
Refined Soundex,,,,,28396633.0,ns,40192
Refined Soundex,,,,,28258454.0,ns,40349
Refined Soundex,,,,,28710819.0,ns,40506
Refined Soundex,,,,,27446730.0,ns,40663
Refined Soundex,,,,,28486128.0,ns,40820
Refined Soundex,,,,,28642348.0,ns,40977
Refined Soundex,,,,,29653426.0,ns,41134
Refined Soundex,,,,,29087314.0,ns,41291
Refined Soundex,,,,,29591288.0,ns,41448
Refined Soundex,,,,,28843937.0,ns,41605
Refined Soundex,,,,,29209220.0,ns,41762
Refined Soundex,,,,,29330495.0,ns,41919
Refined Soundex,,,,,29195505.0,ns,42076
Refined Soundex,,,,,29384382.0,ns,42233
Refined Soundex,,,,,29429439.0,ns,42390
Refined Soundex,,,,,29943938.0,ns,42547
Refined Soundex,,,,,29957221.0,ns,42704
Refined Soundex,,,,,30216827.0,ns,42861
Refined Soundex,,,,,30324064.0,ns,43018
Refined Soundex,,,,,29743434.0,ns,43175
Refined Soundex,,,,,29976650.0,ns,43332
Refined Soundex,,,,,30762261.0,ns,43489
Refined Soundex,,,,,30464711.0,ns,43646
Refined Soundex,,,,,31958620.0,ns,43803
Refined Soundex,,,,,30228069.0,ns,43960
Refined Soundex,,,,,31437044.0,ns,44117
Refined Soundex,,,,,30896378.0,ns,44274
Refined Soundex,,,,,30988960.0,ns,44431
Refined Soundex,,,,,31425861.0,ns,44588
Refined Soundex,,,,,31363927.0,ns,44745
Refined Soundex,,,,,31222782.0,ns,44902
Refined Soundex,,,,,31454829.0,ns,45059
Refined Soundex,,,,,31255924.0,ns,45216
Refined Soundex,,,,,31196771.0,ns,45373
Refined Soundex,,,,,31537343.0,ns,45530
Refined Soundex,,,,,31249863.0,ns,45687
Refined Soundex,,,,,31799836.0,ns,45844
Refined Soundex,,,,,31871984.0,ns,46001
Refined Soundex,,,,,32728011.0,ns,46158
Refined Soundex,,,,,32282779.0,ns,46315
Refined Soundex,,,,,33215481.0,ns,46472
Refined Soundex,,,,,32353698.0,ns,46629
Refined Soundex,,,,,32932529.0,ns,46786
Refined Soundex,,,,,32615388.0,ns,46943
Refined Soundex,,,,,33131426.0,ns,47100
