group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Daitch Mokotoff Soundex (soundex),,,,,12927285.0,ns,4340
Daitch Mokotoff Soundex (soundex),,,,,13078014.0,ns,4375
Daitch Mokotoff Soundex (soundex),,,,,13193484.0,ns,4410
Daitch Mokotoff Soundex (soundex),,,,,13314950.0,ns,4445
Daitch Mokotoff Soundex (soundex),,,,,13722519.0,ns,4480
Daitch Mokotoff Soundex (soundex),,,,,13568995.0,ns,4515
Daitch Mokotoff Soundex (soundex),,,,,13623606.0,ns,4550
Daitch Mokotoff Soundex (soundex),,,,,13786269.0,ns,4585
Daitch Mokotoff Soundex (soundex),,,,,13799022.0,ns,4620
Daitch Mokotoff Soundex (soundex),,,,,13930118.0,ns,4655
Daitch Mokotoff Soundex (soundex),,,,,14043848.0,ns,4690
Daitch Mokotoff Soundex (soundex),,,,,14123491.0,ns,4725
Daitch Mokotoff Soundex (soundex),,,,,14305522.0,ns,4760
Daitch Mokotoff Soundex (soundex),,,,,14748685.0,ns,4795
Daitch Mokotoff Soundex (soundex),,,,,14612593.0,ns,4830
Daitch Mokotoff Soundex (soundex),,,,,14518337.0,ns,4865
Daitch Mokotoff Soundex (soundex),,,,,14688631.0,ns,4900
Daitch Mokotoff Soundex (soundex),,,,,14709239.0,ns,4935
Daitch Mokotoff Soundex (soundex),,,,,14850088.0,ns,4970
Daitch Mokotoff Soundex (soundex),,,,,14935095.0,ns,5005
Daitch Mokotoff Soundex (soundex),,,,,15017732.0,ns,5040
Daitch Mokotoff Soundex (soundex),,,,,15164246.0,ns,5075
Daitch Mokotoff Soundex (soundex),,,,,15413185.0,ns,5110
Daitch Mokotoff Soundex (soundex),,,,,15823955.0,ns,5145
Daitch Mokotoff Soundex (soundex),,,,,15473366.0,ns,5180
Daitch Mokotoff Soundex (soundex),,,,,15798394.0,ns,5215
Daitch Mokotoff Soundex (soundex),,,,,16118548.0,ns,5250
Daitch Mokotoff Soundex (soundex),,,,,15842461.0,ns,5285
Daitch Mokotoff Soundex (soundex),,,,,15959387.0,ns,5320
Daitch Mokotoff Soundex (soundex),,,,,15973264.0,ns,5355
Daitch Mokotoff Soundex (soundex),,,,,16156709.0,ns,5390
Daitch Mokotoff Soundex (soundex),,,,,16219769.0,ns,5425
Daitch Mokotoff Soundex (soundex),,,,,16296306.0,ns,5460
Daitch Mokotoff Soundex (soundex),,,,,16407432.0,ns,5495
Daitch Mokotoff Soundex (soundex),,,,,16830829.0,ns,5530
Daitch Mokotoff Soundex (soundex),,,,,16793641.0,ns,5565
Daitch Mokotoff Soundex (soundex),,,,,17143798.0,ns,5600
Daitch Mokotoff Soundex (soundex),,,,,16826260.0,ns,5635
Daitch Mokotoff Soundex (soundex),,,,,16930437.0,ns,5670
Daitch Mokotoff Soundex (soundex),,,,,17034765.0,ns,5705
Daitch Mokotoff Soundex (soundex),,,,,17148995.0,ns,5740
Daitch Mokotoff Soundex (soundex),,,,,17249013.0,ns,5775
Daitch Mokotoff Soundex (soundex),,,,,17331300.0,ns,5810
Daitch Mokotoff Soundex (soundex),,,,,17441947.0,ns,5845
Daitch Mokotoff Soundex (soundex),,,,,17595522.0,ns,5880
